ID,TARGET
28678,0.0055695497
28679,0.10752935
28680,0.025543751
28681,0.025119342
28682,0.019043615
28683,0.02747083
28684,0.028773185
28690,0.03684878
28692,0.004179649
28693,0.013922181
28694,0.0071240016
28695,0.006642415
28696,0.12562884
28697,0.003161083
28698,0.025925463
28701,0.03730145
28702,0.045475632
28703,0.015115963
28704,0.08811096
28707,0.120339036
28708,0.010825023
28712,0.033216793
28714,0.1098795
28715,0.18246792
28716,0.16992985
28717,0.07893284
28718,0.021368533
28720,0.07735311
28721,0.011960648
28723,0.16992985
28724,0.02846331
28726,0.05033478
28727,0.07955589
28729,0.024998955
28730,0.020526066
28731,0.020526066
28736,0.051439993
28738,0.002184913
28740,0.009105304
28743,0.020526066
28744,0.01571805
28750,0.032112237
28751,0.0025442191
28754,0.011159968
28755,0.0031466747
28756,0.009412661
28757,0.019043615
28759,0.012472744
28760,0.18246792
28763,0.026207067
28764,0.042129155
28765,0.013922181
28766,0.01892774
28767,0.025925463
28768,0.012700273
28769,0.09913518
28771,0.18059745
28772,0.042150646
28773,0.043372042
28774,0.009105304
28776,0.025998816
28777,0.012105642
28780,0.010259776
28783,0.02076981
28785,0.0034916888
28787,0.009071611
28789,0.009011712
28794,0.004412193
28795,0.0033770136
28797,0.033216793
28798,0.057918347
28799,0.019088492
28800,0.009105304
28801,0.02180237
28803,0.0032867596
28805,0.0034916888
28806,0.006642415
28808,0.023105618
28811,0.0033770136
28812,0.022750212
28814,0.08809548
28816,0.008060886
28818,0.05747991
28819,0.08988898
28820,0.012700273
28830,0.019043615
28831,0.16086812
28835,0.009105304
28836,0.034161802
28837,0.0051869466
28838,0.057918347
28840,0.053946298
28841,0.025925463
28842,0.010071776
28843,0.020232271
28846,0.010287718
28849,0.009105304
28850,0.0033770136
28851,0.18583947
28853,0.013579946
28855,0.0824517
28858,0.02076981
28861,0.012700273
28863,0.0033770136
28866,0.0034916888
28870,0.045774408
28872,0.0061588795
28873,0.025175804
28877,0.020532265
28879,0.044561952
28881,0.0034916888
28882,0.004179649
28883,0.055360265
28885,0.025021676
28887,0.11827444
28889,0.04675253
28890,0.0033770136
28892,0.0064300946
28894,0.020708917
28897,0.009090834
28902,0.012700273
28904,0.015410663
28907,0.14439237
28910,0.0060571893
28918,0.014948561
28921,0.03540285
28922,0.0040680314
28923,0.1618133
28924,0.002184913
28925,0.0032960454
28927,0.025543751
28931,0.03110405
28932,0.18583947
28933,0.0026310645
28935,0.025125954
28936,0.0034916888
28937,0.019043615
28938,0.019043615
28941,0.023698533
28942,0.18583947
28943,0.005855595
28947,0.029285373
28948,0.019043615
28950,0.009412661
28951,0.006611831
28952,0.020526066
28958,0.030396305
28960,0.08821369
28961,0.02076981
28962,0.0668926
28968,0.0354665
28972,0.18246792
28973,0.055306345
28974,0.014270097
28975,0.033216793
28976,0.005529713
28977,0.010598393
28978,0.018047446
28980,0.0033770136
28983,0.00829461
28984,0.024623794
28986,0.01571805
28987,0.17405212
28988,0.008302345
28989,0.002184913
28990,0.012700273
28992,0.0034916888
28993,0.019043615
28996,0.008070378
28997,0.004179649
28998,0.013922181
29001,0.013794404
29003,0.030511232
29006,0.042150646
29010,0.019043615
29011,0.02537844
29013,0.028488103
29015,0.17110269
29016,0.03684878
29018,0.009412661
29021,0.010825023
29025,0.025175804
29026,0.0048861965
29027,0.025941817
29028,0.002184913
29029,0.057918347
29032,0.104486555
29033,0.057918347
29035,0.002225927
29038,0.028653419
29041,0.032112237
29045,0.104486555
29046,0.026617287
29048,0.025998816
29051,0.021515058
29053,0.019283231
29054,0.019043615
29055,0.029557645
29057,0.01035929
29059,0.013030347
29060,0.025247851
29061,0.019043615
29063,0.008377245
29066,0.16601793
29068,0.1618133
29070,0.16601793
29073,0.0030767766
29075,0.0033863392
29077,0.033216793
29078,0.005289454
29079,0.14439237
29082,0.005995102
29084,0.12689039
29087,0.009348553
29089,0.09892457
29092,0.019043615
29093,0.14849494
29094,0.009105304
29101,0.15777144
29102,0.0033770136
29105,0.009105304
29106,0.0266594
29107,0.13678522
29108,0.17110269
29110,0.009105304
29112,0.0033770136
29113,0.038269922
29114,0.0105005745
29115,0.033216793
29116,0.002184913
29119,0.044208765
29120,0.02453408
29122,0.009800979
29125,0.045663018
29126,0.017947786
29128,0.0033770136
29130,0.019043615
29132,0.004519668
29133,0.14439237
29134,0.13501628
29135,0.11388316
29136,0.019024014
29137,0.13415632
29139,0.0033770136
29145,0.10115747
29147,0.007184
29148,0.024004908
29149,0.025925463
29150,0.0073702056
29152,0.0033770136
29153,0.032112237
29154,0.019043615
29156,0.0060571893
29159,0.16992985
29160,0.0033770136
29164,0.002225927
29165,0.003679507
29166,0.005289454
29169,0.009105304
29170,0.016946342
29171,0.007384582
29172,0.024211496
29173,0.0025442191
29174,0.09229239
29175,0.012700273
29176,0.15030529
29177,0.025998816
29178,0.08821369
29179,0.18583947
29180,0.18583947
29187,0.008360948
29188,0.04113242
29189,0.019043615
29190,0.009043629
29191,0.008530023
29192,0.18583947
29194,0.009105304
29195,0.021515058
29198,0.025702255
29202,0.026445216
29204,0.033216793
29206,0.0034916888
29207,0.0033770136
29208,0.0092831
29209,0.002184913
29210,0.11549084
29211,0.14439237
29215,0.023885434
29218,0.013922181
29219,0.035268378
29221,0.035873123
29222,0.0034916888
29225,0.016426343
29226,0.009105304
29230,0.009105304
29231,0.013303574
29233,0.049425144
29234,0.004179649
29238,0.032112237
29240,0.009105304
29243,0.0039322274
29244,0.021458574
29245,0.030570593
29246,0.032112237
29247,0.009105304
29248,0.02076981
29254,0.005373875
29255,0.0033770136
29257,0.025925463
29258,0.02201517
29260,0.017764783
29264,0.0026310645
29266,0.032112237
29273,0.020526066
29274,0.030646432
29275,0.0140274605
29276,0.0058259056
29277,0.040718276
29279,0.002184913
29280,0.030570593
29281,0.17110269
29286,0.057918347
29287,0.019043615
29288,0.025539087
29295,0.03886216
29297,0.007949391
29299,0.104486555
29301,0.0033770136
29302,0.035873123
29304,0.006170442
29307,0.03811534
29309,0.01903657
29312,0.049268458
29313,0.012674721
29315,0.0034916888
29319,0.16992985
29322,0.0033770136
29324,0.055306345
29326,0.16086812
29331,0.009370995
29332,0.056677848
29334,0.019043615
29336,0.0033770136
29337,0.012700273
29340,0.0055695497
29342,0.028543392
29343,0.006962628
29345,0.019753695
29346,0.02469225
29348,0.0032867596
29349,0.0068839076
29350,0.045475632
29352,0.04604074
29353,0.02218835
29359,0.0026310645
29361,0.02076981
29363,0.0026310645
29365,0.013302472
29367,0.0034916888
29368,0.009043629
29371,0.017788729
29372,0.015115963
29374,0.16086812
29376,0.025925463
29377,0.023038708
29380,0.019043615
29387,0.008953017
29389,0.011776427
29390,0.013922181
29391,0.004454491
29393,0.041675873
29394,0.038269922
29395,0.0960952
29398,0.042129155
29401,0.019043615
29403,0.004179649
29404,0.023240015
29407,0.035873123
29410,0.0033770136
29411,0.019043615
29412,0.019043615
29415,0.009702651
29419,0.005373875
29421,0.004879213
29422,0.005148352
29427,0.025998816
29431,0.019239498
29432,0.04550504
29433,0.16992985
29435,0.06539597
29436,0.04550504
29438,0.03789307
29439,0.025925463
29440,0.025175804
29443,0.02537844
29445,0.004582106
29447,0.015942918
29448,0.0033770136
29451,0.009412661
29453,0.18583947
29454,0.002225927
29455,0.0033770136
29460,0.16992985
29461,0.006145529
29465,0.01017893
29467,0.0097453855
29470,0.025543751
29471,0.0032637771
29472,0.013027809
29474,0.019043615
29475,0.10759787
29476,0.18246792
29478,0.011442888
29479,0.025925463
29481,0.03572578
29483,0.056394167
29486,0.06573708
29487,0.0032867596
29488,0.004199627
29491,0.03732485
29492,0.0214165
29493,0.009105304
29494,0.002184913
29495,0.0056733503
29496,0.024623794
29498,0.0073563936
29500,0.044208765
29503,0.033216793
29505,0.07449199
29507,0.09057675
29508,0.02706047
29509,0.008463952
29510,0.029136684
29511,0.019043615
29515,0.027031614
29518,0.012554523
29519,0.007738771
29520,0.005289454
29523,0.0058169197
29524,0.11051073
29526,0.035280734
29528,0.010502571
29529,0.019043615
29530,0.0055840225
29539,0.021094434
29543,0.0024508378
29544,0.033216793
29545,0.021187767
29546,0.18583947
29547,0.026445216
29548,0.0047957744
29550,0.0066196183
29551,0.0070386822
29555,0.019043615
29556,0.042774208
29557,0.057918347
29560,0.03732485
29561,0.012931084
29562,0.019043615
29563,0.057918347
29566,0.025175804
29568,0.025933316
29569,0.0034916888
29571,0.002184913
29574,0.0061588795
29575,0.0032960454
29576,0.013767652
29577,0.1695999
29578,0.0033770136
29579,0.007987242
29580,0.0033770136
29583,0.019408373
29587,0.012700273
29588,0.005850798
29591,0.027253598
29594,0.16639978
29597,0.038269922
29598,0.14439237
29599,0.020306345
29603,0.07893284
29606,0.026926525
29607,0.027670212
29608,0.02076981
29611,0.018719854
29615,0.042386416
29619,0.0092831
29620,0.14439237
29621,0.013922181
29622,0.00339838
29623,0.002225927
29625,0.04465034
29627,0.050647855
29630,0.0032567948
29637,0.020526066
29640,0.002225927
29642,0.002225927
29643,0.0026528388
29644,0.019043615
29647,0.025925463
29650,0.03684878
29651,0.0086011505
29652,0.025925463
29653,0.012700273
29657,0.0034916888
29658,0.027938647
29659,0.07735311
29660,0.0078031793
29663,0.005995102
29664,0.05215419
29665,0.033216793
29666,0.033216793
29670,0.005681162
29672,0.11332775
29676,0.0668926
29677,0.0033770136
29680,0.18246792
29683,0.0036331615
29684,0.010329123
29685,0.0025442191
29686,0.17110269
29687,0.104486555
29689,0.03835149
29691,0.0319765
29698,0.013922181
29699,0.0074617877
29700,0.019043615
29701,0.0033770136
29703,0.0033770136
29704,0.019043615
29705,0.0034916888
29707,0.022481434
29709,0.1695999
29710,0.007218681
29711,0.0033770136
29712,0.0033770136
29715,0.004294924
29717,0.0036930179
29718,0.004179649
29720,0.002225927
29721,0.019043615
29723,0.1618133
29724,0.0032867596
29730,0.18583947
29731,0.017510567
29733,0.0033770136
29734,0.020526066
29735,0.007257647
29740,0.004179649
29741,0.0033770136
29742,0.022750212
29744,0.002225927
29745,0.16621672
29746,0.012700273
29747,0.009105304
29749,0.05766431
29750,0.0034916888
29753,0.019043615
29756,0.042129155
29757,0.02076981
29759,0.0025442191
29760,0.104486555
29762,0.028435662
29764,0.007889823
29767,0.003161083
29768,0.002184913
29770,0.0326344
29771,0.019239498
29773,0.0043418524
29775,0.019043615
29776,0.008302345
29779,0.17624354
29782,0.026617287
29783,0.005373875
29784,0.0032637771
29785,0.019043615
29790,0.0024305244
29792,0.04675253
29794,0.025998816
29795,0.0047957744
29797,0.004179649
29799,0.012700273
29804,0.07659268
29805,0.0058259056
29808,0.16773434
29810,0.025998816
29811,0.020526066
29813,0.02180237
29814,0.033216793
29815,0.009105304
29819,0.025998816
29822,0.0033770136
29824,0.0033770136
29825,0.18583947
29827,0.019043615
29833,0.004179649
29834,0.0042679245
29835,0.020031292
29837,0.019043615
29838,0.012700273
29839,0.01179556
29840,0.019043615
29841,0.009105304
29842,0.047488146
29843,0.027018575
29845,0.022750212
29846,0.07893284
29847,0.16601793
29848,0.04913337
29849,0.009544084
29852,0.022778487
29862,0.14439237
29863,0.021001061
29868,0.008572909
29869,0.009203224
29870,0.013922181
29873,0.0058147144
29874,0.18246792
29875,0.026617287
29876,0.010598393
29877,0.04447273
29879,0.18583947
29880,0.019043615
29881,0.17110269
29882,0.022934152
29884,0.033216793
29885,0.042150646
29886,0.0033770136
29890,0.03298626
29892,0.024998955
29894,0.008220964
29895,0.0045766635
29896,0.0025919606
29898,0.011184094
29899,0.007889823
29900,0.019043615
29901,0.0068656793
29905,0.0032637771
29906,0.020302173
29907,0.08988898
29908,0.011488308
29909,0.025925463
29910,0.019043615
29911,0.028916452
29914,0.017892174
29915,0.104486555
29916,0.08821369
29917,0.104486555
29918,0.1618133
29920,0.17110269
29923,0.003861839
29926,0.104486555
29927,0.25597793
29931,0.025998816
29932,0.009105304
29933,0.0026310645
29934,0.04550504
29937,0.012700273
29941,0.011921138
29945,0.18583947
29948,0.042129155
29950,0.042545952
29954,0.019043615
29956,0.034716938
29958,0.14439237
29960,0.002184913
29961,0.013922181
29963,0.0031015303
29964,0.002184913
29968,0.0068656793
29969,0.030709893
29971,0.1098795
29973,0.016422708
29974,0.003861839
29976,0.02180237
29977,0.042129155
29978,0.0025442191
29979,0.019043615
29980,0.18583947
29984,0.12670417
29985,0.029022584
29987,0.004722451
29990,0.08821369
29991,0.009741535
29993,0.012826351
29994,0.015712518
29998,0.0034916888
29999,0.04550504
30001,0.006573678
30007,0.037493553
30011,0.019043615
30013,0.18583947
30015,0.025925463
30018,0.006611831
30019,0.0033770136
30021,0.0033770136
30022,0.021938736
30026,0.012826351
30029,0.04517083
30038,0.019043615
30039,0.021384953
30041,0.042129155
30042,0.008825088
30043,0.0032867596
30045,0.14439237
30046,0.005417213
30048,0.026445216
30051,0.032112237
30053,0.009105304
30054,0.02076981
30058,0.002225927
30061,0.005681162
30063,0.11832107
30065,0.019043615
30067,0.03789307
30070,0.23671058
30071,0.17110269
30072,0.010212539
30074,0.0033951597
30075,0.019043615
30080,0.020532265
30082,0.012303835
30084,0.0024508378
30085,0.0064314627
30086,0.033216793
30089,0.009546437
30090,0.002184913
30096,0.002225927
30103,0.009149997
30104,0.013922181
30105,0.042129155
30106,0.08846051
30107,0.03366607
30108,0.015704667
30112,0.1170421
30114,0.004519668
30115,0.010034107
30116,0.0033770136
30119,0.0058259056
30120,0.054684855
30126,0.010589692
30127,0.041155215
30130,0.030543694
30131,0.022295402
30132,0.041901387
30133,0.104486555
30137,0.019043615
30139,0.057918347
30140,0.0031279114
30141,0.011921138
30144,0.011968223
30146,0.045915954
30147,0.042150646
30148,0.022750212
30150,0.0033770136
30151,0.028543392
30155,0.013041329
30156,0.11196486
30160,0.022778487
30163,0.01851394
30164,0.0033770136
30165,0.002225927
30166,0.038269922
30167,0.18583947
30169,0.18246792
30175,0.019043615
30177,0.025925463
30178,0.025998816
30179,0.014538325
30180,0.054942504
30181,0.01507995
30184,0.013196853
30185,0.008302345
30188,0.0033770136
30194,0.03684878
30196,0.0034916888
30197,0.06092405
30202,0.022301182
30206,0.0025442191
30207,0.055360265
30208,0.0043418524
30209,0.012700273
30210,0.0033770136
30213,0.025925463
30214,0.0034916888
30215,0.18583947
30216,0.10759787
30217,0.0355082
30218,0.1030508
30219,0.0034916888
30220,0.0030767766
30221,0.0031015303
30223,0.007107208
30225,0.18583947
30227,0.104486555
30228,0.0033770136
30229,0.02076981
30231,0.019043615
30232,0.010598393
30234,0.16639978
30235,0.18583947
30237,0.012700273
30238,0.019043615
30239,0.0027961563
30241,0.004519668
30243,0.008053588
30245,0.008595423
30246,0.019043615
30248,0.019043615
30249,0.028540436
30251,0.025304617
30252,0.0073393583
30257,0.0042679245
30261,0.0034916888
30262,0.0032867596
30265,0.010598393
30267,0.0024305244
30269,0.0033770136
30270,0.019043615
30271,0.019043615
30273,0.005384542
30274,0.005199826
30275,0.030570593
30276,0.0033770136
30277,0.019043615
30282,0.022885168
30284,0.0025442191
30285,0.1350946
30286,0.012700273
30291,0.1339012
30293,0.16794334
30294,0.02076981
30295,0.027639221
30296,0.07893284
30297,0.015378289
30300,0.025175804
30301,0.17110269
30302,0.09229239
30307,0.019043615
30309,0.0058169197
30315,0.0026528388
30318,0.009105304
30319,0.007145661
30322,0.021384953
30323,0.0120420195
30325,0.008161412
30326,0.026016032
30329,0.044208765
30335,0.02022972
30336,0.008007891
30340,0.0076979194
30343,0.025998816
30345,0.032112237
30350,0.104486555
30351,0.017021812
30352,0.019043615
30355,0.0068656793
30358,0.020526066
30359,0.0075549167
30361,0.019043615
30363,0.023830071
30364,0.052439313
30365,0.012826351
30366,0.0033770136
30367,0.18246792
30368,0.003861839
30369,0.019043615
30370,0.00786334
30372,0.0072157704
30376,0.003861839
30379,0.013159863
30380,0.006642415
30381,0.013922181
30384,0.041918438
30386,0.0064300946
30387,0.0024508378
30389,0.031113371
30390,0.03732485
30391,0.14849494
30394,0.019043615
30395,0.025998816
30396,0.10444755
30397,0.16992985
30398,0.04550504
30400,0.019043615
30402,0.030860726
30403,0.0033770136
30404,0.009412661
30406,0.002225927
30407,0.04550504
30408,0.019043615
30409,0.019043615
30410,0.019043615
30415,0.02076981
30417,0.0319765
30418,0.019043615
30419,0.0053178216
30421,0.0084052365
30422,0.057918347
30423,0.120339036
30424,0.17110269
30425,0.019043615
30426,0.0054465905
30431,0.16794334
30432,0.005289454
30434,0.18583947
30437,0.0037586761
30440,0.0035992654
30443,0.028540436
30444,0.18583947
30448,0.019043615
30449,0.0024508378
30451,0.007526685
30453,0.0058169197
30454,0.009105304
30455,0.023668857
30456,0.16086812
30459,0.17696102
30464,0.08161615
30465,0.0025442191
30466,0.009564647
30467,0.0033770136
30468,0.17110269
30469,0.0034916888
30470,0.18583947
30472,0.0032960454
30479,0.025539087
30480,0.01179556
30481,0.002225927
30485,0.26007858
30487,0.006399581
30489,0.019043615
30495,0.019043615
30496,0.02076981
30498,0.028685203
30501,0.042129155
30502,0.018710878
30503,0.23671058
30504,0.034091465
30505,0.012700273
30506,0.017163971
30507,0.16086812
30508,0.016850665
30510,0.0064300946
30512,0.0032867596
30514,0.032112237
30515,0.0063880486
30525,0.02846331
30528,0.18583947
30529,0.019043615
30530,0.03949311
30532,0.0072399885
30533,0.061413266
30534,0.036851022
30535,0.16773434
30538,0.026744157
30542,0.0027644576
30548,0.0033770136
30550,0.0027644576
30551,0.021384953
30552,0.027007151
30555,0.031304594
30556,0.022123953
30557,0.104486555
30558,0.020526066
30559,0.17110269
30560,0.0056957393
30561,0.0025919606
30565,0.0034916888
30566,0.08821369
30569,0.029739145
30570,0.01306948
30571,0.04550504
30574,0.045475632
30576,0.027800448
30578,0.0024508378
30580,0.04691888
30582,0.002225927
30583,0.025925463
30584,0.002225927
30585,0.08988898
30586,0.02076981
30589,0.019043615
30594,0.0033770136
30601,0.047681604
30602,0.0033770136
30603,0.0034916888
30607,0.09047155
30612,0.08646565
30615,0.028990742
30620,0.025998816
30622,0.034641314
30624,0.007828023
30625,0.032112237
30626,0.025998816
30629,0.10023359
30631,0.06263875
30632,0.104486555
30633,0.010654099
30634,0.014891121
30635,0.042129155
30639,0.032112237
30642,0.18583947
30643,0.025925463
30645,0.0072399885
30647,0.18246792
30648,0.03684878
30650,0.2841475
30651,0.010650546
30654,0.025925463
30655,0.010259776
30664,0.033804946
30665,0.011883189
30666,0.18583947
30667,0.030860726
30668,0.019043615
30669,0.10115747
30670,0.0032867596
30671,0.0024305244
30674,0.042741608
30675,0.02076981
30676,0.019043615
30677,0.0033770136
30685,0.0036654375
30689,0.020526066
30692,0.0026310645
30693,0.18246792
30694,0.019043615
30695,0.0033863392
30699,0.013922181
30706,0.021384953
30707,0.030703759
30708,0.025925463
30709,0.013922181
30710,0.02557741
30711,0.14439237
30714,0.16773434
30717,0.0034916888
30719,0.0028040572
30721,0.042129155
30725,0.024010707
30726,0.0031015303
30727,0.014124479
30730,0.027643878
30734,0.009654114
30735,0.016088337
30736,0.0025442191
30737,0.14439237
30740,0.008302345
30742,0.006500456
30743,0.0052779485
30753,0.019043615
30755,0.18583947
30756,0.005289454
30757,0.007762464
30760,0.034161802
30762,0.0032328903
30763,0.18246792
30766,0.041901387
30767,0.10759787
30769,0.0030767766
30772,0.0073073185
30775,0.0034916888
30777,0.036625177
30778,0.111915745
30780,0.009412661
30785,0.18583947
30787,0.002184913
30788,0.02549098
30789,0.025925463
30790,0.08877844
30791,0.019043615
30792,0.0066767125
30794,0.010370887
30795,0.104486555
30797,0.032112237
30798,0.104486555
30804,0.0034916888
30808,0.0319765
30814,0.0031015303
30820,0.02846331
30821,0.007384582
30823,0.0032867596
30825,0.01176351
30826,0.16992985
30827,0.032240063
30828,0.1098795
30829,0.005681162
30830,0.021001061
30831,0.17110269
30833,0.04550504
30835,0.019043615
30839,0.0034916888
30845,0.16992985
30846,0.022824269
30848,0.022185681
30849,0.032689527
30851,0.0023857492
30855,0.019297881
30857,0.018318813
30858,0.0034916888
30860,0.019043615
30861,0.008954358
30867,0.05839738
30868,0.025925463
30869,0.0033770136
30871,0.01038753
30873,0.019043615
30874,0.0073729726
30875,0.0078017134
30878,0.019043615
30881,0.06539597
30883,0.011543211
30884,0.18246792
30885,0.019043615
30888,0.18583947
30890,0.03384932
30891,0.010502571
30894,0.17110269
30895,0.013945031
30896,0.104486555
30899,0.013885425
30900,0.0033770136
30901,0.030759238
30902,0.044561952
30903,0.11597063
30905,0.002225927
30906,0.01541295
30911,0.009105304
30912,0.042129155
30913,0.0033770136
30915,0.04586112
30916,0.18583947
30919,0.010265845
30921,0.019043615
30925,0.25739583
30926,0.011735434
30929,0.059074532
30930,0.013159863
30938,0.01469077
30939,0.013922181
30940,0.009412661
30941,0.038269922
30942,0.009348553
30945,0.009105304
30948,0.0033770136
30950,0.022943899
30951,0.012700273
30952,0.00644431
30955,0.027006552
30958,0.002225927
30959,0.009105304
30960,0.002184913
30961,0.012700273
30963,0.0034916888
30965,0.117812775
30966,0.17110269
30968,0.0039867945
30969,0.008939159
30970,0.025998816
30971,0.030151429
30974,0.009412661
30975,0.02337796
30976,0.006512644
30977,0.013069684
30978,0.104486555
30981,0.104486555
30983,0.019043615
30984,0.009412661
30985,0.04942478
30986,0.018166842
30990,0.046687357
30992,0.0023857492
30993,0.0033770136
30994,0.008554265
30995,0.0032637771
30996,0.062478766
31004,0.0033770136
31005,0.02706047
31010,0.07955589
31011,0.029450923
31014,0.028481558
31015,0.040718276
31016,0.0033770136
31019,0.1618133
31020,0.019043615
31024,0.039452214
31025,0.013922181
31026,0.0032960454
31028,0.0025442191
31030,0.019043615
31032,0.010299723
31035,0.1030508
31037,0.03684878
31038,0.030570593
31039,0.02180237
31044,0.013313924
31048,0.18583947
31050,0.002225927
31057,0.02180237
31058,0.038269922
31060,0.0122013725
31063,0.026445216
31067,0.17110269
31069,0.032112237
31072,0.006248228
31073,0.01042541
31076,0.0025442191
31078,0.025925463
31080,0.0031015303
31081,0.011646021
31082,0.010654099
31084,0.02076981
31087,0.03684878
31089,0.0023857492
31090,0.18583947
31098,0.0033770136
31103,0.1695999
31104,0.0033770136
31105,0.019043615
31106,0.0034916888
31108,0.009091092
31111,0.009071611
31112,0.14849494
31114,0.18246792
31115,0.026926525
31116,0.038269922
31117,0.0668926
31119,0.019043615
31126,0.0033770136
31127,0.034330904
31128,0.020983877
31132,0.037570998
31133,0.0034916888
31136,0.031290743
31138,0.013161721
31140,0.009043629
31141,0.18246792
31142,0.03835149
31144,0.024623794
31145,0.009412661
31146,0.08821369
31149,0.016991418
31154,0.0024508378
31155,0.006573678
31157,0.019043615
31158,0.022134777
31160,0.045475632
31162,0.030011043
31164,0.025925463
31165,0.008388513
31168,0.1695999
31170,0.025941817
31175,0.0048064534
31179,0.057918347
31180,0.019043615
31181,0.0033770136
31182,0.019043615
31183,0.008385725
31189,0.104486555
31193,0.010598393
31194,0.03384932
31195,0.031886075
31200,0.0031466747
31201,0.008156106
31205,0.023034833
31208,0.024061995
31210,0.18583947
31212,0.005995102
31213,0.18583947
31218,0.05766431
31221,0.030511232
31222,0.0028727956
31225,0.009105304
31227,0.0025919606
31229,0.0033770136
31231,0.019043615
31232,0.032112237
31233,0.033216793
31235,0.015708603
31237,0.0033770136
31240,0.002184913
31244,0.03732485
31249,0.009105304
31252,0.0033770136
31256,0.019893058
31257,0.18246792
31258,0.0051201186
31260,0.18583947
31261,0.17696102
31262,0.0034916888
31266,0.010598393
31270,0.033333864
31271,0.044561952
31276,0.007970255
31277,0.1649506
31280,0.044208765
31281,0.042129155
31283,0.16639978
31284,0.033216793
31285,0.005259837
31286,0.009105304
31288,0.021413377
31289,0.1375376
31291,0.0026760523
31292,0.0033770136
31293,0.031482052
31294,0.03835149
31295,0.18583947
31296,0.005199826
31298,0.012700273
31302,0.02076981
31303,0.034132
31306,0.025998816
31307,0.0033770136
31308,0.0073073185
31311,0.009412661
31313,0.16992985
31315,0.007259983
31316,0.019043615
31317,0.16773434
31318,0.011184094
31320,0.012700273
31322,0.031304594
31324,0.024345577
31326,0.010939835
31327,0.045720942
31335,0.014807081
31336,0.0024508378
31337,0.016904632
31339,0.03384932
31342,0.045475632
31343,0.0033770136
31345,0.019043615
31346,0.006130891
31347,0.0034916888
31348,0.06553669
31349,0.009370995
31355,0.028685203
31356,0.0063871103
31357,0.052672606
31358,0.012700273
31359,0.1293501
31362,0.011989081
31363,0.004715781
31365,0.0033770136
31367,0.0025919606
31371,0.036237996
31372,0.104486555
31377,0.02183355
31378,0.0025919606
31379,0.0061588795
31381,0.10759787
31382,0.019043615
31385,0.002184913
31387,0.025925463
31392,0.010502571
31394,0.09843752
31396,0.16992985
31397,0.02076981
31398,0.04550504
31399,0.06422946
31401,0.04550504
31408,0.033971902
31416,0.18583947
31417,0.0069143567
31418,0.1716072
31421,0.033216793
31422,0.0025919606
31424,0.16992985
31425,0.0034916888
31426,0.030536456
31429,0.042129155
31432,0.022764262
31434,0.057918347
31435,0.067192845
31436,0.007482691
31440,0.042129155
31441,0.011454868
31446,0.013433398
31448,0.0033770136
31449,0.012700273
31451,0.010370887
31452,0.055306345
31454,0.1350946
31455,0.0151394205
31456,0.017067334
31457,0.0033770136
31458,0.025925463
31459,0.019297881
31462,0.055306345
31463,0.012700273
31464,0.18583947
31470,0.0032960454
31472,0.002225927
31474,0.019297881
31475,0.025175804
31476,0.0319765
31477,0.035611004
31478,0.018944269
31479,0.012143452
31480,0.056005895
31482,0.057918347
31488,0.0150496615
31489,0.17696102
31490,0.0033770136
31492,0.006444856
31494,0.01042541
31496,0.18246792
31502,0.010034107
31503,0.012143452
31507,0.069245666
31509,0.045475632
31510,0.008365397
31511,0.12384403
31514,0.042129155
31515,0.004179649
31517,0.019043615
31518,0.021667033
31521,0.14439237
31523,0.18246792
31524,0.0034916888
31525,0.019043615
31527,0.044208765
31529,0.002620992
31530,0.002184913
31531,0.033216793
31533,0.18583947
31534,0.002184913
31541,0.0033770136
31544,0.002184913
31546,0.0076780575
31548,0.009105304
31551,0.0034916888
31553,0.025925463
31559,0.03684878
31562,0.17110269
31563,0.057918347
31564,0.025925463
31566,0.013922181
31569,0.032112237
31571,0.0092831
31574,0.01042541
31576,0.019043615
31577,0.008096065
31579,0.005148352
31580,0.08821369
31581,0.18246792
31584,0.019043615
31585,0.002225927
31587,0.019043615
31588,0.042120855
31589,0.004179649
31591,0.0033863392
31593,0.008182734
31594,0.019043615
31595,0.008068179
31597,0.026617287
31598,0.045475632
31599,0.16794334
31601,0.008939159
31603,0.032112237
31606,0.009290786
31607,0.02076981
31608,0.104486555
31612,0.019064602
31614,0.0034916888
31616,0.005790625
31622,0.05981153
31624,0.006156498
31626,0.120339036
31627,0.0033770136
31629,0.051932488
31634,0.0058682137
31636,0.0034916888
31637,0.0023499618
31638,0.009024394
31639,0.044208765
31641,0.011702012
31642,0.035873123
31646,0.027792318
31648,0.019043615
31649,0.0060571893
31651,0.18246792
31652,0.021113422
31654,0.009412661
31655,0.07893284
31656,0.17745315
31658,0.025248216
31659,0.104486555
31660,0.17110269
31661,0.005148352
31664,0.020526066
31665,0.019043615
31666,0.062333055
31667,0.019043615
31668,0.002184913
31675,0.013767652
31680,0.0024508378
31682,0.02846331
31691,0.09159787
31693,0.009949041
31695,0.019043615
31696,0.01619386
31697,0.027670212
31700,0.009105304
31703,0.043473788
31704,0.080488816
31707,0.00678475
31708,0.104486555
31712,0.010814755
31713,0.026617287
31714,0.037493553
31715,0.0025919606
31716,0.01025135
31718,0.055306345
31719,0.002738632
31721,0.013922181
31722,0.019043615
31723,0.042129155
31724,0.0034916888
31725,0.03545222
31727,0.15030529
31736,0.0033770136
31738,0.021339536
